imdbId,Imdb Link,Title,IMDB Score,Genre,Poster,row_id,image_path,image_match_source,image_exists
116695,http://www.imdb.com/title/tt116695,Jerry Maguire (1996),7.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTM0ZWNmZTUtOTVkZS00MTZiLTg3M2QtZjA0Y2RmOWM1NWEyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",1359,cleaned/downloaded_posters/116695.jpg,imdbId,True
473356,http://www.imdb.com/title/tt473356,The Flock (2007),5.7,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMzE5NDM1OV5BMl5BanBnXkFtZTcwMDYxMDM0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",12918,cleaned/downloaded_posters/473356.jpg,imdbId,True
23285,http://www.imdb.com/title/tt23285,Number 17 (1932),5.8,Crime|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2YzYWExOTMtZDRkNi00MTdmLTgyOTQtZmY2ZTA5NWQ0YzU5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR1,0,182,268_AL_.jpg",2126,cleaned/downloaded_posters/23285.jpg,imdbId,True
87682,http://www.imdb.com/title/tt87682,Maria's Lovers (1984),6.7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NTU4MDc4OF5BMl5BanBnXkFtZTcwNjgwMTMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",4930,cleaned/downloaded_posters/87682.jpg,imdbId,True
90056,http://www.imdb.com/title/tt90056,Spies Like Us (1985),6.4,Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MDQ5MTA1OV5BMl5BanBnXkFtZTgwMzE2MzQxMDE@._V1_UY268_CR1,0,182,268_AL_.jpg",8913,cleaned/downloaded_posters/90056.jpg,imdbId,True
342150,http://www.imdb.com/title/tt342150,Bukowski: Born into This (2003),7.9,Documentary|Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNjU5NzQ1Ml5BMl5BanBnXkFtZTcwNDIzMzIzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",9438,cleaned/downloaded_posters/342150.jpg,imdbId,True
942903,http://www.imdb.com/title/tt942903,Stargate: The Ark of Truth (2008),7.4,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyODQwMzYyM15BMl5BanBnXkFtZTcwOTY5MzI3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",13247,cleaned/downloaded_posters/942903.jpg,imdbId,True
457513,http://www.imdb.com/title/tt457513,Scoop (2006),6.7,Comedy|Crime|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MjYzOTMwNV5BMl5BanBnXkFtZTcwMjM0NTQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",11172,cleaned/downloaded_posters/457513.jpg,imdbId,True
264935,http://www.imdb.com/title/tt264935,Murder by Numbers (2002),6.1,Crime|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MTcyMTU1OF5BMl5BanBnXkFtZTYwMTE5MDE3._V1_UX182_CR0,0,182,268_AL_.jpg",5210,cleaned/downloaded_posters/264935.jpg,imdbId,True
40613,http://www.imdb.com/title/tt40613,Mr. Blandings Builds His Dream House (1948),7.3,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWM0ZjU1YTgtOTQ5Zi00MWY5LTk4ZjEtOTE4YWU1Y2RmZjU5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",8020,cleaned/downloaded_posters/40613.jpg,imdbId,True
416508,http://www.imdb.com/title/tt416508,Becoming Jane (2007),7.1,Biography|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMjQyMDMxM15BMl5BanBnXkFtZTcwMjAwOTM1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",11728,cleaned/downloaded_posters/416508.jpg,imdbId,True
56687,http://www.imdb.com/title/tt56687,What Ever Happened to Baby Jane? (1962),8.1,Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmI0M2VmNTgtMWVhYS00Zjg1LTk1YTYtNmJmMjRkZmMwYTc2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg",3451,cleaned/downloaded_posters/56687.jpg,imdbId,True
104545,http://www.imdb.com/title/tt104545,"Jamí_n, Jamí_n (1992)",6.5,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODY0N2EzNzktZWI0MC00ZjA5LTlhMDgtZjc5YzM4NDlkOTQ5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR5,0,182,268_AL_.jpg",7731,cleaned/downloaded_posters/104545.jpg,imdbId,True
325191,http://www.imdb.com/title/tt325191,Sabah (2005),6.7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MDI5OTUyM15BMl5BanBnXkFtZTcwMDQ2MzEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",10842,cleaned/downloaded_posters/325191.jpg,imdbId,True
77914,http://www.imdb.com/title/tt77914,Martin (1978),7.2,Drama|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTg0MWYyOTAtYWNhOS00NWQ1LWEwYTMtN2VhMmU0ZmY3NWZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7347,cleaned/downloaded_posters/77914.jpg,imdbId,True
18097,http://www.imdb.com/title/tt18097,London After Midnight (1927),7.0,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2ODMwMTY4Nl5BMl5BanBnXkFtZTgwNzcwNTM4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",13382,cleaned/downloaded_posters/18097.jpg,imdbId,True
11723,http://www.imdb.com/title/tt11723,"Die Spinnen, 2. Teil - Das Brillantenschiff (1920)",6.5,Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NjAyMzkxNF5BMl5BanBnXkFtZTgwODk2NDk0MjE@._V1_UY268_CR6,0,182,268_AL_.jpg",17405,cleaned/downloaded_posters/11723.jpg,imdbId,True
102631,http://www.imdb.com/title/tt102631,Paradise (1991),6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5OTc0MDY0NF5BMl5BanBnXkFtZTcwMzg1MTYyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",7634,cleaned/downloaded_posters/102631.jpg,imdbId,True
164912,http://www.imdb.com/title/tt164912,Stuart Little (1999),5.9,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDJlZWZiODItMGE3NC00Yzg3LWFhYTYtZTI2YWNlNjExMDE4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR2,0,182,268_AL_.jpg",3066,cleaned/downloaded_posters/164912.jpg,imdbId,True
449121,http://www.imdb.com/title/tt449121,loudQUIETloud: A Film About the Pixies (2006),7.2,Documentary|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMDQ3ODc5Ml5BMl5BanBnXkFtZTcwMzAwMTUzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",11656,cleaned/downloaded_posters/449121.jpg,imdbId,True
108160,http://www.imdb.com/title/tt108160,Sleepless in Seattle (1993),6.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc0MDkwNjI0NF5BMl5BanBnXkFtZTgwMTY1MjEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",535,cleaned/downloaded_posters/108160.jpg,imdbId,True
119642,http://www.imdb.com/title/tt119642,Mean Guns (1997),5.7,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc5MjgyMjU3N15BMl5BanBnXkFtZTcwNDY4MzkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",9145,cleaned/downloaded_posters/119642.jpg,imdbId,True
86192,http://www.imdb.com/title/tt86192,Revenge of the Ninja (1983),6.1,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTE1OTk2OWEtMjQ0NC00NWE3LWFkZDAtNzlmN2NjZjc2Mzc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",10397,cleaned/downloaded_posters/86192.jpg,imdbId,True
219374,http://www.imdb.com/title/tt219374,Unconditional Love (2002),6.9,Comedy|Drama|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNDU5MjEwOV5BMl5BanBnXkFtZTcwOTU3NjUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",6781,cleaned/downloaded_posters/219374.jpg,imdbId,True
287717,http://www.imdb.com/title/tt287717,Spy Kids 2: Island of Lost Dreams (2002),5.1,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWM2N2JjYzYtYWIyNS00NDc3LWFkNDctMmYwOWQyZTcxYjZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5402,cleaned/downloaded_posters/287717.jpg,imdbId,True
490579,http://www.imdb.com/title/tt490579,Dedication (2007),6.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3MjA1NDE2Ml5BMl5BanBnXkFtZTcwNTI4ODA1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",12942,cleaned/downloaded_posters/490579.jpg,imdbId,True
416499,http://www.imdb.com/title/tt416499,Baramui paiteo (2004),7.1,Action|Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM0MjEzNTI1N15BMl5BanBnXkFtZTgwODQyOTM4MzE@._V1_UY268_CR9,0,182,268_AL_.jpg",10257,cleaned/downloaded_posters/416499.jpg,imdbId,True
66518,http://www.imdb.com/title/tt66518,The Vampire Lovers (1970),6.6,Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyOTMwNjkwN15BMl5BanBnXkFtZTcwOTc1Nzg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7525,cleaned/downloaded_posters/66518.jpg,imdbId,True
116731,http://www.imdb.com/title/tt116731,The Juror (1996),5.6,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwOTc5MjYzNl5BMl5BanBnXkFtZTcwMjYzMTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",78,cleaned/downloaded_posters/116731.jpg,imdbId,True
37954,http://www.imdb.com/title/tt37954,"Objective, Burma! (1945)",7.4,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NTg1Mzg1OF5BMl5BanBnXkFtZTYwMjg1OTk5._V1_UY268_CR0,0,182,268_AL_.jpg",6319,cleaned/downloaded_posters/37954.jpg,imdbId,True
28691,http://www.imdb.com/title/tt28691,Captains Courageous (1937),8.0,Adventure|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BODI5NjhiNjktYzhkNi00ODFkLTg0NTgtZDQ2M2E5ZTY2ZGM0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",8408,cleaned/downloaded_posters/28691.jpg,imdbId,True
389326,http://www.imdb.com/title/tt389326,Riding Giants (2004),7.9,Documentary|History|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NjczNTgxMF5BMl5BanBnXkFtZTcwMzk2MDYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",9546,cleaned/downloaded_posters/389326.jpg,imdbId,True
74287,http://www.imdb.com/title/tt74287,The House of the Laughing Windows (1976),7.1,Horror|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmM5Zjk2NDMtMGJhMC00NjA3LWIxODAtNjU3MzIwM2ViMzM5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY268_CR4,0,182,268_AL_.jpg",6151,cleaned/downloaded_posters/74287.jpg,imdbId,True
120669,http://www.imdb.com/title/tt120669,Fear and Loathing in Las Vegas (1998),7.7,Adventure|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjA2ZDY3ZjYtZmNiMC00MDU5LTgxMWEtNzk1YmI3NzdkMTU0XkEyXkFqcGdeQXVyNjQyMjcwNDM@._V1_UX182_CR0,0,182,268_AL_.jpg",1796,cleaned/downloaded_posters/120669.jpg,imdbId,True
168122,http://www.imdb.com/title/tt168122,Pirates of Silicon Valley (1999),7.3,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDc2NTE0NzE4N15BMl5BanBnXkFtZTgwMDQ5MzgwMzE@._V1_UY268_CR3,0,182,268_AL_.jpg",7892,cleaned/downloaded_posters/168122.jpg,imdbId,True
41514,http://www.imdb.com/title/tt41514,It Happens Every Spring (1949),7.0,Comedy|Sci-Fi|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NTcxMzUxN15BMl5BanBnXkFtZTgwMTA1NTkxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",9585,cleaned/downloaded_posters/41514.jpg,imdbId,True
460721,http://www.imdb.com/title/tt460721,The Big Bad Swim (2006),6.5,Comedy|Romance|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5OTQyNDE4MV5BMl5BanBnXkFtZTcwMjA1ODI1MQ@@._V1_UY268_CR5,0,182,268_AL_.jpg",12330,cleaned/downloaded_posters/460721.jpg,imdbId,True
413845,http://www.imdb.com/title/tt413845,Enron: The Smartest Guys in the Room,7.9,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BODM5NzgyNTMyN15BMl5BanBnXkFtZTcwMDU0NzgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",10056,cleaned/downloaded_posters/413845.jpg,imdbId,True
35279,http://www.imdb.com/title/tt35279,Saboteur (1942),7.2,Thriller|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MzE5MTAyNF5BMl5BanBnXkFtZTcwNTY1MjkyMw@@._V1_UY268_CR0,0,182,268_AL_.jpg",2116,cleaned/downloaded_posters/35279.jpg,imdbId,True
117091,http://www.imdb.com/title/tt117091,Mother (1996),6.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc0MTYxNDEyMl5BMl5BanBnXkFtZTcwNDM5ODIzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",1378,cleaned/downloaded_posters/117091.jpg,imdbId,True
64363,http://www.imdb.com/title/tt64363,The Gay Deceivers (1969),5.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyNTg4MTE4Ml5BMl5BanBnXkFtZTcwNDUxMTI1MQ@@._V1_UY268_CR8,0,182,268_AL_.jpg",3508,cleaned/downloaded_posters/64363.jpg,imdbId,True
120823,http://www.imdb.com/title/tt120823,The Impostors (1998),6.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MTAxNzQwOF5BMl5BanBnXkFtZTcwNzY4MDQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2206,cleaned/downloaded_posters/120823.jpg,imdbId,True
95665,http://www.imdb.com/title/tt95665,Mr. North (1988),5.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NDc5MzY4Nl5BMl5BanBnXkFtZTYwNjkxNDg5._V1_UY268_CR2,0,182,268_AL_.jpg",6100,cleaned/downloaded_posters/95665.jpg,imdbId,True
212974,http://www.imdb.com/title/tt212974,Groove (2000),6.5,Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczOTE4OTQ4OV5BMl5BanBnXkFtZTcwNTMzNDAyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",3695,cleaned/downloaded_posters/212974.jpg,imdbId,True
36582,http://www.imdb.com/title/tt36582,The Adventures of Mark Twain (1944),7.2,Adventure|Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2ODY3OTc2NF5BMl5BanBnXkFtZTcwMTgxMjUxMw@@._V1_UY268_CR3,0,182,268_AL_.jpg",10206,cleaned/downloaded_posters/36582.jpg,imdbId,True
115836,http://www.imdb.com/title/tt115836,Carpool (1996),4.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjQ4ZDI4M2UtNmY4OS00YjgxLWFkMjMtZDgzMjg3NThkMzBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",848,cleaned/downloaded_posters/115836.jpg,imdbId,True
50083,http://www.imdb.com/title/tt50083,12 Angry Men (1957),8.9,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQwOTc5MDM2N15BMl5BanBnXkFtZTcwODQxNTEzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1175,cleaned/downloaded_posters/50083.jpg,imdbId,True
99762,http://www.imdb.com/title/tt99762,Henry & June (1990),6.3,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDUzNzQ1OTI3Ml5BMl5BanBnXkFtZTgwMjY5Mzk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",7342,cleaned/downloaded_posters/99762.jpg,imdbId,True
104389,http://www.imdb.com/title/tt104389,The Hand That Rocks the Cradle (1992),6.6,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGMzNjdlNWEtMDUzZi00YjcyLTlmOTQtNDg2YzFhNmFlNTM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",3158,cleaned/downloaded_posters/104389.jpg,imdbId,True
322589,http://www.imdb.com/title/tt322589,Honey (2003),5.3,Drama|Music|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxODE4MTk0MF5BMl5BanBnXkFtZTcwMTg3NTAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7024,cleaned/downloaded_posters/322589.jpg,imdbId,True
86837,http://www.imdb.com/title/tt86837,2010 (1984),6.8,Adventure|Mystery|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzOTk4NTcyOV5BMl5BanBnXkFtZTgwOTE4NjkzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",2222,cleaned/downloaded_posters/86837.jpg,imdbId,True
116405,http://www.imdb.com/title/tt116405,Getting Away with Murder (1996),4.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5ODkwNzI4MV5BMl5BanBnXkFtZTcwMzg1OTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",722,cleaned/downloaded_posters/116405.jpg,imdbId,True
40766,http://www.imdb.com/title/tt40766,Secret Beyond the Door... (1947),6.8,Drama|Film-Noir|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmNjN2M0OGQtMDgzNS00MjZkLTk2MTEtMDQ0OWVmMWFkYTI4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",11011,cleaned/downloaded_posters/40766.jpg,imdbId,True
108320,http://www.imdb.com/title/tt108320,There Goes My Baby (1994),6.4,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NjM5ODM5M15BMl5BanBnXkFtZTcwMjQ2NzI5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",6731,cleaned/downloaded_posters/108320.jpg,imdbId,True
45607,http://www.imdb.com/title/tt45607,The Captain's Paradise (1953),7.1,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzg0N2E1YTEtZmIxOC00ZGNmLTk3NzItMmRhMmFjNjkxNmVlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UY268_CR0,0,182,268_AL_.jpg",10168,cleaned/downloaded_posters/45607.jpg,imdbId,True
349416,http://www.imdb.com/title/tt349416,Eulogy (2004),6.7,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMDA1MjEzOF5BMl5BanBnXkFtZTcwNjIwMDEwNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",8226,cleaned/downloaded_posters/349416.jpg,imdbId,True
110428,http://www.imdb.com/title/tt110428,The Madness of King George (1994),7.2,Biography|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMzk0ODQyNV5BMl5BanBnXkFtZTcwODk0ODE1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",269,cleaned/downloaded_posters/110428.jpg,imdbId,True
166110,http://www.imdb.com/title/tt166110,Bones (2001),4.1,Crime|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1ODI2MjAyNl5BMl5BanBnXkFtZTYwNzEzODc5._V1_UX182_CR0,0,182,268_AL_.jpg",4751,cleaned/downloaded_posters/166110.jpg,imdbId,True
337711,http://www.imdb.com/title/tt337711,Rugrats Go Wild (2003),5.6,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTYzMTAwNTI3MV5BMl5BanBnXkFtZTYwMzU3NTM3._V1_UY268_CR1,0,182,268_AL_.jpg",6369,cleaned/downloaded_posters/337711.jpg,imdbId,True
454776,http://www.imdb.com/title/tt454776,Amazing Grace (2006),7.5,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MTkxMDA4M15BMl5BanBnXkFtZTcwNjA4Mjg0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",11691,cleaned/downloaded_posters/454776.jpg,imdbId,True
97702,http://www.imdb.com/title/tt97702,The Icicle Thief (1989),7.1,Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMjQ4NTY0OF5BMl5BanBnXkFtZTcwODY3MjAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",11275,cleaned/downloaded_posters/97702.jpg,imdbId,True
45591,http://www.imdb.com/title/tt45591,Calamity Jane (1953),7.3,Comedy|Musical|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwMjI1OTY1NF5BMl5BanBnXkFtZTcwNjc0NTA0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",5270,cleaned/downloaded_posters/45591.jpg,imdbId,True
91059,http://www.imdb.com/title/tt91059,Flight of the Navigator (1986),6.9,Adventure|Family|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjUwNmY4ZmYtMzM2OS00N2UxLWFkMWEtZmI0ODRlNWRmM2MwXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",1958,cleaned/downloaded_posters/91059.jpg,imdbId,True
51383,http://www.imdb.com/title/tt51383,Auntie Mame (1958),8.0,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyOTg0NTc2Ml5BMl5BanBnXkFtZTcwMTA1NTUxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",3453,cleaned/downloaded_posters/51383.jpg,imdbId,True
125507,http://www.imdb.com/title/tt125507,Sofies verden (1999),5.9,Drama|Fantasy|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ5NzYyODAwNF5BMl5BanBnXkFtZTcwOTkzMjQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",9170,cleaned/downloaded_posters/125507.jpg,imdbId,True
99409,http://www.imdb.com/title/tt99409,Desperate Hours (1990),5.4,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4MzkwNjY1Ml5BMl5BanBnXkFtZTcwOTQ4NTMzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",7352,cleaned/downloaded_posters/99409.jpg,imdbId,True
32762,http://www.imdb.com/title/tt32762,The Mark of Zorro (1940),7.6,Action|Adventure|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2ODc0NzUyMl5BMl5BanBnXkFtZTgwODQ3NTA1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",921,cleaned/downloaded_posters/32762.jpg,imdbId,True
377107,http://www.imdb.com/title/tt377107,Proof (2005),6.8,Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMjM0MTY4Nl5BMl5BanBnXkFtZTcwMDU4MjEzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",10382,cleaned/downloaded_posters/377107.jpg,imdbId,True
226225,http://www.imdb.com/title/tt226225,North Beach (2000),5.7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5Mzk0OTU4NV5BMl5BanBnXkFtZTcwNTYxOTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7487,cleaned/downloaded_posters/226225.jpg,imdbId,True
103110,http://www.imdb.com/title/tt103110,Tous les matins du monde (1991),7.6,Biography|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1NDU2NDM0OF5BMl5BanBnXkFtZTcwNzQ0NjIzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",9031,cleaned/downloaded_posters/103110.jpg,imdbId,True
29870,http://www.imdb.com/title/tt29870,Angels with Dirty Faces (1938),8.0,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2JhZmJmOTQtMjg5Ni00N2M4LTlkNDAtOTc0ZGQ2MTJhNDM4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",7910,cleaned/downloaded_posters/29870.jpg,imdbId,True
120856,http://www.imdb.com/title/tt120856,Tarzan and the Lost City (1998),3.9,Action|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5OTQ0NDI2MF5BMl5BanBnXkFtZTcwNTM2MzQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",1780,cleaned/downloaded_posters/120856.jpg,imdbId,True
120199,http://www.imdb.com/title/tt120199,Space Truckers (1996),5.2,Adventure|Comedy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BODEzMzcwMjk0MF5BMl5BanBnXkFtZTcwNTI0NzAwMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7595,cleaned/downloaded_posters/120199.jpg,imdbId,True
93231,http://www.imdb.com/title/tt93231,Hunk (1987),4.6,Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjIyMjUyNl5BMl5BanBnXkFtZTcwNDA4MDczMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",4022,cleaned/downloaded_posters/93231.jpg,imdbId,True
3471,http://www.imdb.com/title/tt3471,Traffic in Souls (1913),6.2,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NDg2ODkxMV5BMl5BanBnXkFtZTcwOTQzNzAzMg@@._V1_UY268_CR3,0,182,268_AL_.jpg",30410,cleaned/downloaded_posters/3471.jpg,imdbId,True
112641,http://www.imdb.com/title/tt112641,Casino (1995),8.2,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxOWYzNDYtYmM4YS00N2NkLTk0NTAtNjg1ODgwZjAxYzI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg",15,cleaned/downloaded_posters/112641.jpg,imdbId,True
